TABLE NO.  1
 ROW         TVKA        TVV2        TVCL        TVV3        TVQ         KA          V2          CL          V3          Q           IPRED       DV          PRED        RES         WRES
  6.6400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.6498E-01  3.3916E-02  7.2504E-01  1.7857E-01  8.8137E+06  1.9827E-01  2.3065E-01  2.6558E-01 -3.4934E-02 -8.7815E-03
  6.6500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.6498E-01  3.3916E-02  7.2504E-01  1.7857E-01  8.8137E+06  1.7082E-01  1.7834E-01  2.2596E-01 -4.7624E-02 -2.0837E-01
  6.6600E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.6498E-01  3.3916E-02  7.2504E-01  1.7857E-01  8.8137E+06  1.2292E-01  8.0614E-02  1.5747E-01 -7.6852E-02 -8.6513E-01
  6.7100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.1195E-01  6.3151E-02  7.2463E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  6.7200E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.1195E-01  6.3151E-02  7.2463E-01  1.7857E-01  8.8137E+06  1.0310E-01  1.3245E-01  1.1859E-01  1.3855E-02  4.2413E-01
  6.7300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.1195E-01  6.3151E-02  7.2463E-01  1.7857E-01  8.8137E+06  2.1700E-01  1.0025E-01  2.3759E-01 -1.3734E-01 -1.3113E+00
  6.7400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.1195E-01  6.3151E-02  7.2463E-01  1.7857E-01  8.8137E+06  2.5600E-01  3.1455E-01  2.6585E-01  4.8704E-02  5.2992E-01
  6.7500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.1195E-01  6.3151E-02  7.2463E-01  1.7857E-01  8.8137E+06  2.4036E-01  2.3572E-01  2.2839E-01  7.3329E-03  2.4452E-02
  6.7600E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.1195E-01  6.3151E-02  7.2463E-01  1.7857E-01  8.8137E+06  1.9338E-01  2.5946E-01  1.6023E-01  9.9227E-02  1.1858E+00
  6.7700E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.1195E-01  6.3151E-02  7.2463E-01  1.7857E-01  8.8137E+06  1.2412E-01  1.3295E-01  7.8183E-02  5.4767E-02  5.6331E-01
  6.7800E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.1195E-01  6.3151E-02  7.2463E-01  1.7857E-01  8.8137E+06  8.0703E-02  1.2596E-01  3.8958E-02  8.7002E-02  1.5703E+00
  6.7900E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.1195E-01  6.3151E-02  7.2463E-01  1.7857E-01  8.8137E+06  4.1464E-02  7.1785E-02  1.3261E-02  5.8524E-02  1.2013E+00
  6.8000E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.1195E-01  6.3151E-02  7.2463E-01  1.7857E-01  8.8137E+06  2.1315E-02  5.2102E-02  4.5177E-03  4.7584E-02  1.1089E+00
  6.8100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.9161E-01  4.5673E-02  7.2480E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  6.8200E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.9161E-01  4.5673E-02  7.2480E-01  1.7857E-01  8.8137E+06  1.5977E-01  1.2016E-01  1.4073E-01 -2.0575E-02 -6.8904E-01
  6.8300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.9161E-01  4.5673E-02  7.2480E-01  1.7857E-01  8.8137E+06  2.9840E-01  3.6903E-01  2.6171E-01  1.0732E-01  6.4116E-01
  6.8400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.9161E-01  4.5673E-02  7.2480E-01  1.7857E-01  8.8137E+06  2.9218E-01  3.8870E-01  2.5683E-01  1.3187E-01  9.1805E-01
  6.8500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.9161E-01  4.5673E-02  7.2480E-01  1.7857E-01  8.8137E+06  2.4411E-01  1.9279E-01  2.1660E-01 -2.3813E-02 -6.4021E-01
  6.8600E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.9161E-01  4.5673E-02  7.2480E-01  1.7857E-01  8.8137E+06  1.6446E-01  1.9117E-01  1.4909E-01  4.2078E-02  3.7568E-01
  6.8700E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.9161E-01  4.5673E-02  7.2480E-01  1.7857E-01  8.8137E+06  7.8005E-02  8.7244E-02  7.3653E-02  1.3591E-02  1.8597E-01
  6.9100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.3977E-01  3.2785E-02  7.2504E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  6.9300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.3977E-01  3.2785E-02  7.2504E-01  1.7857E-01  8.8137E+06  1.2393E-01  1.2057E-01  1.9947E-01 -7.8901E-02 -3.8186E-01
  6.9400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.3977E-01  3.2785E-02  7.2504E-01  1.7857E-01  8.8137E+06  1.6496E-01  2.0807E-01  2.6412E-01 -5.6053E-02  1.8109E-02
  6.9500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.3977E-01  3.2785E-02  7.2504E-01  1.7857E-01  8.8137E+06  1.4638E-01  1.1653E-01  2.2577E-01 -1.0924E-01 -6.9279E-01
  6.9600E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.3977E-01  3.2785E-02  7.2504E-01  1.7857E-01  8.8137E+06  1.1155E-01  9.7987E-02  1.5878E-01 -6.0791E-02 -4.8153E-01
  7.0100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.1849E-01  3.8332E-02  7.2499E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  7.0200E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.1849E-01  3.8332E-02  7.2499E-01  1.7857E-01  8.8137E+06  7.0788E-02  6.8493E-02  6.3444E-02  5.0487E-03 -6.4456E-02
  7.0300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.1849E-01  3.8332E-02  7.2499E-01  1.7857E-01  8.8137E+06  2.5348E-01  2.9452E-01  2.3103E-01  6.3488E-02  4.2591E-01
  7.0400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.1849E-01  3.8332E-02  7.2499E-01  1.7857E-01  8.8137E+06  2.8492E-01  3.8954E-01  2.6558E-01  1.2396E-01  9.5426E-01
  7.0500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.1849E-01  3.8332E-02  7.2499E-01  1.7857E-01  8.8137E+06  2.4379E-01  1.8790E-01  2.3526E-01 -4.7355E-02 -7.0327E-01
  7.0600E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.1849E-01  3.8332E-02  7.2499E-01  1.7857E-01  8.8137E+06  1.6320E-01  1.3172E-01  1.6875E-01 -3.7030E-02 -6.2344E-01
  7.1100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.8446E-01  4.4049E-02  7.2490E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  7.1200E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.8446E-01  4.4049E-02  7.2490E-01  1.7857E-01  8.8137E+06  1.6778E-01  1.8039E-01  1.0335E-01  7.7041E-02  4.1630E-01
  7.1300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.8446E-01  4.4049E-02  7.2490E-01  1.7857E-01  8.8137E+06  3.9904E-01  4.5544E-01  2.5297E-01  2.0247E-01  8.7514E-01
  7.1400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.8446E-01  4.4049E-02  7.2490E-01  1.7857E-01  8.8137E+06  4.0116E-01  5.3140E-01  2.6450E-01  2.6690E-01  1.4757E+00
  7.1500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.8446E-01  4.4049E-02  7.2490E-01  1.7857E-01  8.8137E+06  3.0987E-01  3.1196E-01  2.2646E-01  8.5498E-02 -1.3178E-02
  7.1600E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.8446E-01  4.4049E-02  7.2490E-01  1.7857E-01  8.8137E+06  1.7359E-01  1.4115E-01  1.5661E-01 -1.5457E-02 -8.5638E-01
  7.2100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.1103E-01  4.2973E-02  7.2490E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  7.2300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.1103E-01  4.2973E-02  7.2490E-01  1.7857E-01  8.8137E+06  1.2773E-01  1.5180E-01  2.0143E-01 -4.9630E-02 -3.7600E-02
  7.2400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.1103E-01  4.2973E-02  7.2490E-01  1.7857E-01  8.8137E+06  1.7331E-01  1.6490E-01  2.6529E-01 -1.0039E-01 -4.4473E-01
  7.2500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.1103E-01  4.2973E-02  7.2490E-01  1.7857E-01  8.8137E+06  1.6663E-01  1.7894E-01  2.3922E-01 -6.0276E-02 -1.8810E-01
  7.2600E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.1103E-01  4.2973E-02  7.2490E-01  1.7857E-01  8.8137E+06  1.3193E-01  1.0985E-01  1.6314E-01 -5.3291E-02 -5.3217E-01
  7.2700E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.1103E-01  4.2973E-02  7.2490E-01  1.7857E-01  8.8137E+06  8.5569E-02  1.0832E-01  8.0492E-02  2.7828E-02  4.6361E-01
  7.2800E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.1103E-01  4.2973E-02  7.2490E-01  1.7857E-01  8.8137E+06  5.3760E-02  9.2176E-02  3.7704E-02  5.4472E-02  1.0868E+00
  7.3000E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.1103E-01  4.2973E-02  7.2490E-01  1.7857E-01  8.8137E+06  1.4738E-02  5.5384E-02  4.5639E-03  5.0820E-02  1.2502E+00
  7.3100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.4697E-01  3.7805E-02  7.2495E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  7.3300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.4697E-01  3.7805E-02  7.2495E-01  1.7857E-01  8.8137E+06  1.5692E-01  1.6038E-01  2.1125E-01 -5.0872E-02 -2.5723E-01
  7.3400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.4697E-01  3.7805E-02  7.2495E-01  1.7857E-01  8.8137E+06  1.9908E-01  2.1547E-01  2.6591E-01 -5.0437E-02 -1.6713E-01
  7.3500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.4697E-01  3.7805E-02  7.2495E-01  1.7857E-01  8.8137E+06  1.8001E-01  1.7339E-01  2.3323E-01 -5.9839E-02 -3.6451E-01
  7.3600E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.4697E-01  3.7805E-02  7.2495E-01  1.7857E-01  8.8137E+06  1.3236E-01  1.6116E-01  1.5964E-01  1.5166E-03  2.1609E-01
  7.3700E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.4697E-01  3.7805E-02  7.2495E-01  1.7857E-01  8.8137E+06  7.4397E-02  8.0437E-02  7.8474E-02  1.9633E-03  4.8744E-02
  7.4100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  3.1148E-01  4.8335E-02  7.2488E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  7.4200E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  3.1148E-01  4.8335E-02  7.2488E-01  1.7857E-01  8.8137E+06  1.5051E-01  2.1545E-01  7.8419E-02  1.3703E-01  1.9826E+00
  7.4300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  3.1148E-01  4.8335E-02  7.2488E-01  1.7857E-01  8.8137E+06  4.4878E-01  2.1836E-01  2.3861E-01 -2.0249E-02 -1.3662E+00
  7.4400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  3.1148E-01  4.8335E-02  7.2488E-01  1.7857E-01  8.8137E+06  4.7642E-01  5.6205E-01  2.6545E-01  2.9660E-01  1.7312E+00
  7.4500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  3.1148E-01  4.8335E-02  7.2488E-01  1.7857E-01  8.8137E+06  3.5123E-01  4.9329E-01  2.2493E-01  2.6836E-01  2.0207E+00
  7.4600E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  3.1148E-01  4.8335E-02  7.2488E-01  1.7857E-01  8.8137E+06  1.8405E-01  1.0610E-01  1.5447E-01 -4.8369E-02 -1.4093E+00
  7.5100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.4045E-01  3.5079E-02  7.2502E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  7.5300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.4045E-01  3.5079E-02  7.2502E-01  1.7857E-01  8.8137E+06  1.3590E-01  1.6255E-01  2.0470E-01 -4.2149E-02 -6.7208E-03
  7.5400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.4045E-01  3.5079E-02  7.2502E-01  1.7857E-01  8.8137E+06  1.7756E-01  1.4393E-01  2.6522E-01 -1.2129E-01 -6.8741E-01
  7.5500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.4045E-01  3.5079E-02  7.2502E-01  1.7857E-01  8.8137E+06  1.5965E-01  1.6918E-01  2.3021E-01 -6.1034E-02 -2.2805E-01
  7.6100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.9291E-01  3.5892E-02  7.2504E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  7.6200E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.9291E-01  3.5892E-02  7.2504E-01  1.7857E-01  8.8137E+06  6.0373E-02  8.5107E-02  6.4742E-02  2.0365E-02  4.9761E-01
  7.6300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.9291E-01  3.5892E-02  7.2504E-01  1.7857E-01  8.8137E+06  2.0363E-01  2.2446E-01  2.2153E-01  2.9334E-03  1.1451E-01
  7.6400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.9291E-01  3.5892E-02  7.2504E-01  1.7857E-01  8.8137E+06  2.4089E-01  2.3832E-01  2.6589E-01 -2.7567E-02 -1.6267E-01
  7.6500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.9291E-01  3.5892E-02  7.2504E-01  1.7857E-01  8.8137E+06  2.1418E-01  2.7753E-01  2.3981E-01  3.7725E-02  5.2397E-01
  7.6600E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.9291E-01  3.5892E-02  7.2504E-01  1.7857E-01  8.8137E+06  1.4772E-01  5.0193E-02  1.6931E-01 -1.1911E-01 -1.5287E+00
  7.7100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.5081E-01  3.6938E-02  7.2502E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  7.7300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.5081E-01  3.6938E-02  7.2502E-01  1.7857E-01  8.8137E+06  1.7731E-01  2.2912E-01  2.3782E-01 -8.7037E-03  3.2855E-01
  7.7400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.5081E-01  3.6938E-02  7.2502E-01  1.7857E-01  8.8137E+06  1.9921E-01  1.9435E-01  2.6591E-01 -7.1555E-02 -2.7399E-01
  7.7500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.5081E-01  3.6938E-02  7.2502E-01  1.7857E-01  8.8137E+06  1.8147E-01  8.7053E-02  2.3663E-01 -1.4958E-01 -1.2198E+00
  7.7600E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.5081E-01  3.6938E-02  7.2502E-01  1.7857E-01  8.8137E+06  1.3221E-01  1.7250E-01  1.6176E-01  1.0738E-02  4.4142E-01
  7.7700E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.5081E-01  3.6938E-02  7.2502E-01  1.7857E-01  8.8137E+06  7.3760E-02  7.8384E-02  8.0242E-02 -1.8577E-03  2.3645E-02
  7.8100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.2235E-01  4.5355E-02  7.2485E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  7.8300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.2235E-01  4.5355E-02  7.2485E-01  1.7857E-01  8.8137E+06  1.7352E-01  2.0317E-01  2.3532E-01 -3.2153E-02  9.6092E-02
  7.8400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.2235E-01  4.5355E-02  7.2485E-01  1.7857E-01  8.8137E+06  2.0134E-01  1.2709E-01  2.6591E-01 -1.3882E-01 -9.2880E-01
  7.8500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.2235E-01  4.5355E-02  7.2485E-01  1.7857E-01  8.8137E+06  1.8761E-01  1.9622E-01  2.3356E-01 -3.7338E-02 -8.7053E-02
  7.8600E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.2235E-01  4.5355E-02  7.2485E-01  1.7857E-01  8.8137E+06  1.4594E-01  1.7164E-01  1.6085E-01  1.0794E-02  2.7072E-01
  7.8700E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.2235E-01  4.5355E-02  7.2485E-01  1.7857E-01  8.8137E+06  9.0413E-02  1.4549E-01  7.9162E-02  6.6328E-02  1.1832E+00
  7.8800E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.2235E-01  4.5355E-02  7.2485E-01  1.7857E-01  8.8137E+06  5.5401E-02  6.7660E-02  3.8332E-02  2.9328E-02  3.9672E-01
  7.9100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.0514E-01  3.6559E-02  7.2508E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  7.9200E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.0514E-01  3.6559E-02  7.2508E-01  1.7857E-01  8.8137E+06  1.4479E-01  1.9189E-01  1.4468E-01  4.7209E-02  6.3287E-01
  7.9300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.0514E-01  3.6559E-02  7.2508E-01  1.7857E-01  8.8137E+06  2.3572E-01  2.7813E-01  2.3865E-01  3.9481E-02  3.3480E-01
  7.9400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.0514E-01  3.6559E-02  7.2508E-01  1.7857E-01  8.8137E+06  2.5708E-01  2.4317E-01  2.6516E-01 -2.1987E-02 -2.6980E-01
  7.9500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.0514E-01  3.6559E-02  7.2508E-01  1.7857E-01  8.8137E+06  2.2789E-01  2.3811E-01  2.3987E-01 -1.7602E-03 -5.7034E-02
  7.9600E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.0514E-01  3.6559E-02  7.2508E-01  1.7857E-01  8.8137E+06  1.4423E-01  1.1589E-01  1.6028E-01 -4.4389E-02 -6.2749E-01
  8.0100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.9811E-01  4.1774E-02  7.2494E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  8.0200E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.9811E-01  4.1774E-02  7.2494E-01  1.7857E-01  8.8137E+06  1.6981E-01  1.1723E-01  1.0448E-01  1.2754E-02 -7.3909E-01
  8.0300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.9811E-01  4.1774E-02  7.2494E-01  1.7857E-01  8.8137E+06  3.7114E-01  5.3593E-01  2.3442E-01  3.0151E-01  2.0945E+00
  8.0400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.9811E-01  4.1774E-02  7.2494E-01  1.7857E-01  8.8137E+06  4.0514E-01  4.9724E-01  2.6540E-01  2.3184E-01  1.1589E+00
  8.0500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.9811E-01  4.1774E-02  7.2494E-01  1.7857E-01  8.8137E+06  3.3320E-01  3.2097E-01  2.4107E-01  7.9895E-02 -1.1029E-01
  8.0600E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.9811E-01  4.1774E-02  7.2494E-01  1.7857E-01  8.8137E+06  1.9093E-01  1.2996E-01  1.7205E-01 -4.2091E-02 -1.2363E+00
  8.1100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.3597E-01  4.3731E-02  7.2487E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  8.1200E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.3597E-01  4.3731E-02  7.2487E-01  1.7857E-01  8.8137E+06  1.6181E-01  1.7008E-01  1.2057E-01  4.9513E-02  1.6200E-01
  8.1300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.3597E-01  4.3731E-02  7.2487E-01  1.7857E-01  8.8137E+06  3.4133E-01  3.6436E-01  2.5837E-01  1.0599E-01  3.1226E-01
  8.1400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.3597E-01  4.3731E-02  7.2487E-01  1.7857E-01  8.8137E+06  3.3417E-01  4.1501E-01  2.5981E-01  1.5520E-01  8.3027E-01
  8.1500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.3597E-01  4.3731E-02  7.2487E-01  1.7857E-01  8.8137E+06  2.6398E-01  3.1444E-01  2.1743E-01  9.7013E-02  5.1476E-01
  8.1600E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.3597E-01  4.3731E-02  7.2487E-01  1.7857E-01  8.8137E+06  1.6089E-01  1.3989E-01  1.4868E-01 -8.7854E-03 -5.2560E-01
  8.1700E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.3597E-01  4.3731E-02  7.2487E-01  1.7857E-01  8.8137E+06  6.4110E-02  6.5395E-02  7.3357E-02 -7.9621E-03 -1.5896E-01
  8.2100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.0064E-01  5.0461E-02  7.2475E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  8.2200E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.0064E-01  5.0461E-02  7.2475E-01  1.7857E-01  8.8137E+06  1.7853E-01  1.5112E-01  1.3819E-01  1.2926E-02 -5.0882E-01
  8.2300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.0064E-01  5.0461E-02  7.2475E-01  1.7857E-01  8.8137E+06  3.4077E-01  4.2257E-01  2.6075E-01  1.6182E-01  8.1598E-01
  8.2400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.0064E-01  5.0461E-02  7.2475E-01  1.7857E-01  8.8137E+06  3.2631E-01  3.9695E-01  2.5086E-01  1.4609E-01  7.5094E-01
  8.2500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.0064E-01  5.0461E-02  7.2475E-01  1.7857E-01  8.8137E+06  2.8030E-01  2.7912E-01  2.1850E-01  6.0623E-02  8.8090E-03
  8.2600E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.0064E-01  5.0461E-02  7.2475E-01  1.7857E-01  8.8137E+06  1.9094E-01  2.3177E-01  1.5446E-01  7.7306E-02  6.3476E-01
  8.3100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.6325E-01  4.4300E-02  7.2477E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  8.3300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.6325E-01  4.4300E-02  7.2477E-01  1.7857E-01  8.8137E+06  1.8665E-01  1.6338E-01  1.9687E-01 -3.3492E-02 -2.7558E-01
