TABLE NO.  2
 CWRES       IPRED       DV          PRED        RES         WRES
  6.7281E-02  0.0000E+00  8.5280E-02  0.0000E+00  8.5280E-02  6.7281E-02
  1.2054E+00  0.0000E+00  1.5278E+00  0.0000E+00  1.5278E+00  1.2054E+00
  3.3993E+00  0.0000E+00  4.3087E+00  0.0000E+00  4.3087E+00  3.3993E+00
  2.9290E+00  0.0000E+00  3.7125E+00  0.0000E+00  3.7125E+00  2.9290E+00
  2.6191E+00  0.0000E+00  3.3198E+00  0.0000E+00  3.3198E+00  2.6191E+00
  1.2302E+00  0.0000E+00  1.5593E+00  0.0000E+00  1.5593E+00  1.2302E+00
  6.0597E-02  0.0000E+00  7.6807E-02  0.0000E+00  7.6807E-02  6.0597E-02
  9.1660E-02  0.0000E+00  1.1618E-01  0.0000E+00  1.1618E-01  9.1660E-02
  7.7598E-02  0.0000E+00  9.8357E-02  0.0000E+00  9.8357E-02  7.7598E-02
  8.4299E-02  0.0000E+00  1.0685E-01  0.0000E+00  1.0685E-01  8.4299E-02
  5.0666E-01  0.0000E+00  6.4220E-01  0.0000E+00  6.4220E-01  5.0666E-01
  1.9295E+00  0.0000E+00  2.4457E+00  0.0000E+00  2.4457E+00  1.9295E+00
  2.8330E+00  0.0000E+00  3.5908E+00  0.0000E+00  3.5908E+00  2.8330E+00
  3.2863E+00  0.0000E+00  4.1654E+00  0.0000E+00  4.1654E+00  3.2863E+00
  1.1305E+00  0.0000E+00  1.4329E+00  0.0000E+00  1.4329E+00  1.1305E+00
  5.7911E-01  0.0000E+00  7.3403E-01  0.0000E+00  7.3403E-01  5.7911E-01
  3.0184E-01  0.0000E+00  3.8258E-01  0.0000E+00  3.8258E-01  3.0184E-01
  1.3678E-01  0.0000E+00  1.7337E-01  0.0000E+00  1.7337E-01  1.3678E-01
  1.9238E-01  0.0000E+00  2.4384E-01  0.0000E+00  2.4384E-01  1.9238E-01
  2.5301E+00  0.0000E+00  3.2069E+00  0.0000E+00  3.2069E+00  2.5301E+00
  3.4025E+00  0.0000E+00  4.3127E+00  0.0000E+00  4.3127E+00  3.4025E+00
  3.5431E+00  0.0000E+00  4.4909E+00  0.0000E+00  4.4909E+00  3.5431E+00
  1.4338E+00  0.0000E+00  1.8174E+00  0.0000E+00  1.8174E+00  1.4338E+00
  3.7708E-01  0.0000E+00  4.7795E-01  0.0000E+00  4.7795E-01  3.7708E-01
  1.5694E-01  0.0000E+00  1.9892E-01  0.0000E+00  1.9892E-01  1.5694E-01
  1.1838E-01  0.0000E+00  1.5005E-01  0.0000E+00  1.5005E-01  1.1838E-01
  6.7594E-02  0.0000E+00  8.5676E-02  0.0000E+00  8.5676E-02  6.7594E-02
  7.7381E-02  0.0000E+00  9.8081E-02  0.0000E+00  9.8081E-02  7.7381E-02
  1.6188E+00  0.0000E+00  2.0518E+00  0.0000E+00  2.0518E+00  1.6188E+00
  2.3442E+00  0.0000E+00  2.9713E+00  0.0000E+00  2.9713E+00  2.3442E+00
  2.5467E+00  0.0000E+00  3.2280E+00  0.0000E+00  3.2280E+00  2.5467E+00
  1.4477E+00  0.0000E+00  1.8350E+00  0.0000E+00  1.8350E+00  1.4477E+00
  5.9510E-01  0.0000E+00  7.5430E-01  0.0000E+00  7.5430E-01  5.9510E-01
  4.8379E-01  0.0000E+00  6.1321E-01  0.0000E+00  6.1321E-01  4.8379E-01
  1.0705E-01  0.0000E+00  1.3569E-01  0.0000E+00  1.3569E-01  1.0705E-01
  2.6428E-01  0.0000E+00  3.3498E-01  0.0000E+00  3.3498E-01  2.6428E-01
  6.1262E-01  0.0000E+00  7.7650E-01  0.0000E+00  7.7650E-01  6.1262E-01
  1.3941E+00  0.0000E+00  1.7670E+00  0.0000E+00  1.7670E+00  1.3941E+00
  2.1519E+00  0.0000E+00  2.7276E+00  0.0000E+00  2.7276E+00  2.1519E+00
  1.6728E+00  0.0000E+00  2.1203E+00  0.0000E+00  2.1203E+00  1.6728E+00
  5.7148E-01  0.0000E+00  7.2436E-01  0.0000E+00  7.2436E-01  5.7148E-01
  7.1198E-01  0.0000E+00  9.0244E-01  0.0000E+00  9.0244E-01  7.1198E-01
  2.8890E-01  0.0000E+00  3.6619E-01  0.0000E+00  3.6619E-01  2.8890E-01
  1.8619E-01  0.0000E+00  2.3600E-01  0.0000E+00  2.3600E-01  1.8619E-01
  1.1193E-01  0.0000E+00  1.4187E-01  0.0000E+00  1.4187E-01  1.1193E-01
  4.9981E-01  0.0000E+00  6.3351E-01  0.0000E+00  6.3351E-01  4.9981E-01
  3.0679E+00  0.0000E+00  3.8886E+00  0.0000E+00  3.8886E+00  3.0679E+00
  2.4428E+00  0.0000E+00  3.0963E+00  0.0000E+00  3.0963E+00  2.4428E+00
  2.5621E+00  0.0000E+00  3.2475E+00  0.0000E+00  3.2475E+00  2.5621E+00
  1.5000E+00  0.0000E+00  1.9013E+00  0.0000E+00  1.9013E+00  1.5000E+00
  3.8490E-01  0.0000E+00  4.8786E-01  0.0000E+00  4.8786E-01  3.8490E-01
  2.6342E-01  0.0000E+00  3.3389E-01  0.0000E+00  3.3389E-01  2.6342E-01
  1.3435E-01  0.0000E+00  1.7029E-01  0.0000E+00  1.7029E-01  1.3435E-01
  1.4286E-01  0.0000E+00  1.8108E-01  0.0000E+00  1.8108E-01  1.4286E-01
  6.7932E-01  0.0000E+00  8.6104E-01  0.0000E+00  8.6104E-01  6.7932E-01
  2.9208E+00  0.0000E+00  3.7022E+00  0.0000E+00  3.7022E+00  2.9208E+00
  3.1210E+00  0.0000E+00  3.9559E+00  0.0000E+00  3.9559E+00  3.1210E+00
  2.5058E+00  0.0000E+00  3.1761E+00  0.0000E+00  3.1761E+00  2.5058E+00
  1.3053E+00  0.0000E+00  1.6545E+00  0.0000E+00  1.6545E+00  1.3053E+00
  3.4799E-01  0.0000E+00  4.4108E-01  0.0000E+00  4.4108E-01  3.4799E-01
  2.2476E-01  0.0000E+00  2.8489E-01  0.0000E+00  2.8489E-01  2.2476E-01
  2.4072E-01  0.0000E+00  3.0512E-01  0.0000E+00  3.0512E-01  2.4072E-01
  1.9656E-01  0.0000E+00  2.4914E-01  0.0000E+00  2.4914E-01  1.9656E-01
  5.4930E-01  0.0000E+00  6.9625E-01  0.0000E+00  6.9625E-01  5.4930E-01
  1.4297E+00  0.0000E+00  1.8122E+00  0.0000E+00  1.8122E+00  1.4297E+00
  1.9087E+00  0.0000E+00  2.4193E+00  0.0000E+00  2.4193E+00  1.9087E+00
  1.0927E+00  0.0000E+00  1.3850E+00  0.0000E+00  1.3850E+00  1.0927E+00
  4.8495E-01  0.0000E+00  6.1468E-01  0.0000E+00  6.1468E-01  4.8495E-01
  1.9016E-01  0.0000E+00  2.4103E-01  0.0000E+00  2.4103E-01  1.9016E-01
  7.6935E-02  0.0000E+00  9.7516E-02  0.0000E+00  9.7516E-02  7.6935E-02
  6.3159E-02  0.0000E+00  8.0055E-02  0.0000E+00  8.0055E-02  6.3159E-02
  5.1824E-02  0.0000E+00  6.5688E-02  0.0000E+00  6.5688E-02  5.1824E-02
